id_venta,fecha,id_cliente,id_producto,cantidad,precio_unitario,region,canal,costo_unitario
1122,10/01/2026,86,1,16,427.75,Oriente,Online,254.22
1123,10/01/2026,92,25,46,107.12,Oriente,Distribuidor,58.99
1124,2026-01-10 16:22:34.277138569,148,36,8,438.46,Oriente,Tienda,308.47
1125,10/01/2026,161,17,49,182.74,Sur,Online,102.13
1126,2026-01-10 20:43:20.500250125,202,24,25,364.11,Norte,Distribuidor,236.17
1127,10/01/2026,242,2,12,166.42,Norte,Tienda,110.06
1128,11/01/2026,2,40,25,453.9,Norte,Tienda,230.21
1129,11/01/2026,225,15,17,72.05,Norte,Online,36.45
1130,2026-01-11 05:24:52.946473236,289,32,26,97.47,Norte,Distribuidor,66.48
1131,11/01/2026,233,39,46,251.58,Sur,Online,187.08
1132,11/01/2026,77,6,48,50.15,Centro,Online,NA
1133,11/01/2026,116,1,14,106.03,Sur,Distribuidor,59.66
1134,11/01/2026,154,23,41,472.45,Oriente,Distribuidor,253.3
1135,11/01/2026,103,39,36,488.48,Sur,Distribuidor,253.15
1136,2026-01-11 18:27:11.615807904,194,17,23,194.37,Norte,Tienda,NA
1137,11/01/2026,166,34,43,462.41,Sur,Tienda,332.06
1138,11/01/2026,90,29,6,276.96,Norte,Distribuidor,219.96
1139,2026-01-12 00:58:20.950475237,174,9,47,142.17,Sur,Tienda,NA
1140,12/01/2026,122,13,5,354.18,Norte,Online,202.92
1141,12/01/2026,143,6,43,332.86,Oriente,Distribuidor,220.23
1142,12/01/2026,106,6,25,494.67,Norte,Online,404.95
1143,2026-01-12 09:39:53.396698349,123,20,18,139.87,Sur,Distribuidor,85.93
1144,12/01/2026,9,3,13,339.31,NA,Online,228.88
1145,12/01/2026,262,17,43,35.49,Sur,Distribuidor,29.65
1146,2026-01-12 16:11:02.731365683,73,12,14,65.69,Oriente,Online,49.74
1147,2026-01-12 18:21:25.842921460,223,1,28,11.92,Centro,Distribuidor,9.08
1148,2026-01-12 20:31:48.954477238,41,17,18,499.74,Centro,Distribuidor,294.01
1149,12/01/2026,204,3,28,403.11,NA,Tienda,260.06
1150,2026-01-13 00:52:35.177588794,264,26,27,395.49,Sur,Online,NA
1151,2026-01-13 03:02:58.289144572,178,15,32,259.77,Sur,Tienda,185.03
1152,13/01/2026,84,36,47,157.03,Oriente,Online,84.22
1153,2026-01-13 07:23:44.512256128,111,32,9,84.12,Oriente,Tienda,66.67
1154,13/01/2026,251,32,40,149.49,Oriente,Distribuidor,117.36
1155,2026-01-13 11:44:30.735367684,7,4,32,194.23,Oriente,Tienda,133.39
1156,2026-01-13 13:54:53.846923462,84,18,20,380.59,Norte,Tienda,209.1
1157,2026-01-13 16:05:16.958479240,208,19,28,274.43,Centro,Distribuidor,139.67
1158,13/01/2026,22,35,33,47.97,Norte,Tienda,37.36
1159,13/01/2026,3,40,4,18.83,Norte,Distribuidor,13.37
1160,13/01/2026,127,14,46,60.14,Norte,Online,45.03
1161,14/01/2026,297,33,34,211.14,Norte,Tienda,128.02
1162,2026-01-14 02:57:12.516258128,188,14,48,467.26,Centro,Distribuidor,316.95
1163,14/01/2026,14,34,3,322.33,Norte,Distribuidor,245.46
1164,14/01/2026,12,4,26,402.89,Oriente,Tienda,266.67
1165,14/01/2026,87,24,8,238.52,Sur,Online,169.46
1166,2026-01-14 11:38:44.962481240,12,29,6,187.22,Oriente,Tienda,145.36
1167,2026-01-14 13:49:08.074037018,25,19,16,63.12,Sur,Distribuidor,36.31
1168,14/01/2026,243,6,24,439.21,Oriente,Online,229.74
1169,2026-01-14 18:09:54.297148574,122,33,48,393.75,Oriente,Tienda,270.17
1170,2026-01-14 20:20:17.408704352,147,40,39,92.38,Sur,Distribuidor,48.2
1171,14/01/2026,55,19,30,261.01,Centro,Tienda,200.53
1172,15/01/2026,238,1,45,248.81,Norte,Online,187.04
1173,15/01/2026,173,5,13,316.29,Oriente,Online,255.75
1174,15/01/2026,221,27,5,473.63,Centro,Online,342.84
1175,2026-01-15 07:12:12.966483242,119,16,25,294.09,Norte,Online,153.96
1176,15/01/2026,183,6,20,274.71,Centro,Online,161.7
1177,2026-01-15 11:32:59.189594798,288,40,18,34.66,Centro,Tienda,27.13
1178,15/01/2026,300,13,47,40.82,Norte,Online,22.8
1179,2026-01-15 15:53:45.412706352,82,35,18,101.8,Oriente,Online,75.79
1180,2026-01-15 18:04:08.524262130,211,19,2,25.91,Centro,Distribuidor,20.03
1181,2026-01-15 20:14:31.635817908,150,12,10,374.24,Oriente,Online,230.36
1182,15/01/2026,37,16,45,364.43,Oriente,Distribuidor,223.32
1183,2026-01-16 00:35:17.858929464,59,10,47,76.67,Oriente,Distribuidor,53.3
1184,2026-01-16 02:45:40.970485242,131,25,12,419.68,Norte,Distribuidor,336.35
1185,16/01/2026,202,20,47,85.85,Sur,Tienda,49.65
1186,2026-01-16 07:06:27.193596798,243,31,13,157.58,Oriente,Tienda,130.7
1187,16/01/2026,35,4,47,132.0,Sur,Distribuidor,93.68
1188,16/01/2026,93,23,11,192.43,Sur,Tienda,163.04
1189,16/01/2026,207,2,19,134.79,Centro,Online,71.62
1190,2026-01-16 15:47:59.639819910,213,22,35,249.59,Oriente,Tienda,135.85
1191,16/01/2026,159,37,39,209.63,Oriente,Online,165.47
1192,2026-01-16 20:08:45.862931466,24,8,26,493.42,Oriente,Online,396.05
1193,2026-01-16 22:19:08.974487244,293,7,46,37.4,Sur,Tienda,24.53
1194,2026-01-17 00:29:32.086043022,4,14,14,79.67,Norte,Tienda,59.75
1195,17/01/2026,220,3,45,35.88,Sur,Distribuidor,28.83
1196,2026-01-17 04:50:18.309154576,20,16,44,316.66,Oriente,Tienda,163.11
1197,2026-01-17 07:00:41.420710354,152,19,24,36.71,Oriente,Tienda,25.73
1198,17/01/2026,50,18,41,419.86,Oriente,Tienda,335.35
1199,2026-01-17 11:21:27.643821910,177,16,1,260.85,Sur,Online,166.78
1200,17/01/2026,96,8,43,268.23,Oriente,Online,162.5
1201,2026-01-17 15:42:13.866933466,105,33,22,285.18,Centro,Online,222.01
1202,17/01/2026,250,12,23,93.7,Oriente,Distribuidor,57.86
1203,17/01/2026,117,11,19,106.87,Norte,Distribuidor,53.55
1204,17/01/2026,228,5,18,166.22,Centro,Distribuidor,138.94
1205,18/01/2026,66,27,12,300.81,Oriente,Online,212.75
1206,2026-01-18 02:34:09.424712356,262,12,28,112.96,Centro,Tienda,88.88
1207,2026-01-18 04:44:32.536268134,295,17,28,67.0,Oriente,Distribuidor,52.85
1208,2026-01-18 06:54:55.647823912,243,6,33,485.36,Norte,Distribuidor,253.96
1209,18/01/2026,186,33,19,20.77,Oriente,Online,11.63
1210,2026-01-18 11:15:41.870935468,246,5,28,403.32,Centro,Distribuidor,245.58
1211,2026-01-18 13:26:04.982491246,125,28,49,396.14,Norte,Tienda,NA
1212,18/01/2026,268,14,37,155.63,Sur,Online,113.7
1213,18/01/2026,131,5,26,76.46,Norte,Online,54.91
1214,2026-01-18 19:57:14.317158578,237,33,35,81.36,Norte,Tienda,54.76
1215,2026-01-18 22:07:37.428714356,18,19,34,351.74,Norte,Tienda,201.88
1216,2026-01-19 00:18:00.540270134,40,22,35,324.98,Centro,Tienda,205.94
1217,2026-01-19 02:28:23.651825912,21,5,40,393.55,Norte,Distribuidor,271.65
1218,19/01/2026,225,2,16,469.37,Oriente,Tienda,311.57
1219,2026-01-19 06:49:09.874937468,282,30,38,349.04,Norte,Online,190.07
1220,19/01/2026,8,39,13,86.37,Norte,Tienda,62.82
1221,2026-01-19 11:09:56.098049024,100,4,23,129.29,Oriente,Online,67.95
1222,19/01/2026,240,33,22,422.67,Oriente,Online,267.28
1223,2026-01-19 15:30:42.321160580,87,13,16,112.56,Sur,Distribuidor,84.25
1224,19/01/2026,298,20,28,45.54,Norte,Tienda,23.09
1225,19/01/2026,14,7,48,354.61,Centro,Distribuidor,248.05
1226,2026-01-19 22:01:51.655827914,2,15,35,207.24,Norte,Tienda,127.88
1227,20/01/2026,293,23,45,460.82,Norte,Tienda,231.83
1228,20/01/2026,41,14,46,328.62,Oriente,Tienda,186.21
1229,2026-01-20 04:33:00.990495248,111,23,8,54.31,Sur,Tienda,45.04
1230,2026-01-20 06:43:24.102051026,14,19,44,474.45,Norte,Tienda,323.77
1231,2026-01-20 08:53:47.213606804,231,29,22,136.69,Centro,Online,116.05
1232,20/01/2026,84,20,21,175.23,Norte,Online,119.8
1233,2026-01-20 13:14:33.436718358,130,29,26,207.11,Centro,Tienda,142.98
1234,20/01/2026,231,24,40,35.1,Oriente,Online,22.36
1235,20/01/2026,145,18,21,253.29,Sur,Distribuidor,154.13
1236,20/01/2026,28,10,25,70.43,Norte,Distribuidor,41.42
1237,20/01/2026,66,8,41,206.48,Sur,Distribuidor,128.06
1238,2026-01-21 00:06:28.994497248,163,26,1,181.85,Norte,Tienda,120.19
1239,21/01/2026,229,29,6,388.69,Centro,Tienda,220.46
1240,21/01/2026,261,10,23,403.55,Sur,Online,233.54
1241,2026-01-21 06:37:38.329164582,164,17,23,85.17,Norte,Online,50.68
1242,2026-01-21 08:48:01.440720360,287,2,43,189.61,Oriente,Online,124.62
1243,2026-01-21 10:58:24.552276138,10,6,43,192.94,Centro,Distribuidor,140.55
1244,21/01/2026,195,5,23,84.19,Sur,Distribuidor,67.32
1245,2026-01-21 15:19:10.775387694,118,28,32,401.24,Norte,Distribuidor,240.94
1246,21/01/2026,270,5,30,356.54,Sur,Distribuidor,201.2
1247,2026-01-21 19:39:56.998499250,80,18,13,103.29,Norte,Online,65.34
1248,2026-01-21 21:50:20.110055028,93,26,43,189.69,NA,Tienda,154.22
1249,2026-01-22 00:00:43.221610806,266,20,18,61.84,Oriente,Tienda,31.13
1250,2026-01-22 02:11:06.333166582,257,27,23,317.82,Centro,Distribuidor,234.31
1251,2026-01-22 04:21:29.444722360,133,12,15,69.47,Sur,Tienda,46.34
1252,2026-01-22 06:31:52.556278138,276,7,33,493.11,Sur,Tienda,274.35
1253,2026-01-22 08:42:15.667833916,264,3,21,392.53,Norte,Tienda,240.37
1254,2026-01-22 10:52:38.779389694,171,10,39,201.22,Centro,Distribuidor,116.45
1255,2026-01-22 13:03:01.890945472,1,34,23,293.5,Norte,Online,236.93
1256,22/01/2026,64,25,27,456.56,Centro,Online,305.28
1257,2026-01-22 17:23:48.114057028,284,35,45,281.51,Sur,Tienda,NA
1258,2026-01-22 19:34:11.225612806,121,16,44,95.5,Norte,Online,67.59
1259,2026-01-22 21:44:34.337168584,107,2,18,195.56,Norte,Online,141.56
1260,2026-01-22 23:54:57.448724362,175,24,24,423.14,Centro,Distribuidor,284.96
1261,23/01/2026,204,10,47,325.66,Oriente,Distribuidor,164.87
1262,2026-01-23 04:15:43.671835918,165,38,40,328.85,Centro,Tienda,202.95
1263,23/01/2026,120,22,42,434.74,Oriente,Tienda,245.35
1264,23/01/2026,44,26,7,448.05,Centro,Tienda,330.68
1265,2026-01-23 10:46:53.006503252,156,39,48,460.7,Sur,Distribuidor,NA
1266,2026-01-23 12:57:16.118059030,207,27,20,56.48,Norte,Online,39.39
1267,23/01/2026,108,29,27,276.62,NA,Distribuidor,158.7
1268,2026-01-23 17:18:02.341170584,251,38,6,372.85,Sur,Distribuidor,310.25
1269,23/01/2026,130,20,27,380.89,Centro,Online,235.18
1270,2026-01-23 21:38:48.564282140,293,27,9,307.29,Norte,Online,188.62
1271,2026-01-23 23:49:11.675837918,20,20,45,91.73,Centro,Tienda,NA
1272,24/01/2026,282,19,31,400.74,Oriente,Online,258.91
1273,24/01/2026,285,20,21,362.85,Norte,Online,303.71
1274,2026-01-24 06:20:21.010505252,1,35,26,52.21,Oriente,Online,26.55
1275,24/01/2026,119,2,40,237.27,Sur,Online,144.08
1276,2026-01-24 10:41:07.233616808,35,30,48,95.25,Sur,Tienda,69.83
1277,2026-01-24 12:51:30.345172586,198,34,45,175.36,Centro,Tienda,142.36
1278,24/01/2026,245,22,13,18.86,Oriente,Online,11.12
1279,24/01/2026,59,3,49,206.16,Oriente,Online,170.22
1280,24/01/2026,161,6,23,279.44,Norte,Tienda,197.83
1281,2026-01-24 21:33:02.791395698,179,15,20,313.6,Oriente,Tienda,244.72
1282,2026-01-24 23:43:25.902951476,206,27,37,335.11,Oriente,Online,214.14
1283,2026-01-25 01:53:49.014507254,12,10,28,419.78,Norte,Distribuidor,NA
1284,25/01/2026,276,9,17,115.58,Norte,Tienda,94.65
1285,25/01/2026,181,33,28,69.04,Oriente,Tienda,57.07
1286,2026-01-25 08:24:58.349174586,242,32,41,427.25,Centro,Tienda,288.03
1287,25/01/2026,216,6,2,86.74,Norte,Online,43.57
1288,25/01/2026,251,36,25,487.63,Norte,Online,262.55
1289,2026-01-25 14:56:07.683841920,299,2,41,422.84,Oriente,Tienda,296.22
1290,25/01/2026,126,29,6,255.43,Oriente,Online,129.84
1291,25/01/2026,217,4,11,490.9,Norte,Online,313.65
1292,25/01/2026,285,1,38,57.71,Oriente,Tienda,34.98
1293,2026-01-25 23:37:40.130065032,185,19,6,158.5,Norte,Online,118.88
1294,26/01/2026,39,26,45,322.73,Centro,Distribuidor,167.64
1295,26/01/2026,223,25,11,181.5,Centro,Online,121.8
1296,26/01/2026,184,10,14,464.9,Norte,Online,326.68
1297,2026-01-26 08:19:12.576288144,178,15,2,42.16,Norte,Tienda,30.19
1298,26/01/2026,294,22,40,279.21,Sur,Tienda,179.2
1299,26/01/2026,151,21,3,299.52,Sur,Distribuidor,181.67
1300,26/01/2026,126,22,35,329.84,Oriente,Online,243.71
1301,2026-01-26 17:00:45.022511256,234,36,33,135.28,Oriente,Distribuidor,107.77
1302,26/01/2026,8,34,24,188.64,Norte,Distribuidor,140.12
1303,26/01/2026,129,30,19,423.4,Norte,Tienda,349.83
1304,2026-01-26 23:31:54.357178588,264,25,18,105.52,Sur,Online,79.25
1305,27/01/2026,157,28,49,415.17,Sur,Tienda,318.69
1306,2026-01-27 03:52:40.580290144,5,1,24,285.7,Norte,Distribuidor,159.64
1307,27/01/2026,86,4,45,383.47,NA,Distribuidor,248.04
1308,2026-01-27 08:13:26.803401700,175,7,35,359.67,Centro,Tienda,240.9
1309,2026-01-27 10:23:49.914957478,290,9,1,111.68,Oriente,Tienda,65.86
1310,2026-01-27 12:34:13.026513256,193,36,36,288.72,Norte,Tienda,197.77
1311,27/01/2026,119,19,25,435.18,Norte,Tienda,261.88
1312,27/01/2026,218,1,45,221.74,Oriente,Tienda,164.23
1313,27/01/2026,114,10,49,483.63,Sur,Distribuidor,321.42
1314,27/01/2026,145,36,43,231.59,Sur,Tienda,152.98
1315,27/01/2026,26,9,34,79.96,Centro,Online,67.51
1316,28/01/2026,136,32,25,200.82,Norte,Distribuidor,NA
1317,2026-01-28 03:46:54.807403702,232,32,16,476.33,Sur,Distribuidor,298.57
1318,2026-01-28 05:57:17.918959480,76,6,34,166.66,NA,Online,101.91
1319,2026-01-28 08:07:41.030515258,289,38,29,435.37,Centro,Online,354.03
1320,28/01/2026,1,17,19,441.81,Centro,Distribuidor,297.72
1321,2026-01-28 12:28:27.253626814,147,10,23,181.59,Sur,Tienda,128.93
1322,2026-01-28 14:38:50.365182590,287,27,19,50.8,Sur,Distribuidor,28.61
1323,28/01/2026,142,35,25,365.03,Norte,Distribuidor,251.63
1324,28/01/2026,53,21,16,162.64,Norte,Online,96.95
1325,28/01/2026,69,25,9,393.63,NA,Distribuidor,297.48
1326,2026-01-28 23:20:22.811405702,90,28,1,226.9,Centro,Tienda,179.57
1327,29/01/2026,220,15,42,247.78,Sur,Online,185.88
1328,2026-01-29 03:41:09.034517258,192,4,19,391.18,Sur,Distribuidor,295.57
1329,29/01/2026,63,29,33,197.36,Norte,Distribuidor,134.08
1330,29/01/2026,73,9,34,227.13,Norte,Tienda,170.18
1331,29/01/2026,161,27,16,194.33,Oriente,Distribuidor,125.91
1332,29/01/2026,169,26,44,190.0,Norte,Distribuidor,138.32
1333,2026-01-29 14:33:04.592296148,89,19,40,267.71,Sur,Distribuidor,158.13
1334,2026-01-29 16:43:27.703851926,176,28,18,406.31,Centro,Distribuidor,213.08
1335,29/01/2026,269,17,34,187.27,Oriente,Tienda,120.74
1336,29/01/2026,73,20,25,266.88,Norte,Distribuidor,176.57
1337,2026-01-29 23:14:37.038519260,245,40,45,338.66,Norte,Distribuidor,199.72
1338,2026-01-30 01:25:00.150075038,77,39,6,142.03,Sur,Distribuidor,107.19
1339,30/01/2026,159,23,21,145.99,Oriente,Online,76.75
1340,2026-01-30 05:45:46.373186592,98,32,6,467.37,Norte,Tienda,270.12
1341,2026-01-30 07:56:09.484742370,102,33,32,364.53,Centro,Online,277.77
1342,2026-01-30 10:06:32.596298148,132,5,41,292.82,Sur,Online,191.21
1343,2026-01-30 12:16:55.707853926,102,34,48,327.38,Oriente,Tienda,244.5
1344,2026-01-30 14:27:18.819409704,19,40,43,24.36,Norte,Online,17.02
1345,2026-01-30 16:37:41.930965482,82,11,39,312.87,Norte,Online,260.54
1346,30/01/2026,279,3,31,259.66,Oriente,Online,184.16
1347,2026-01-30 20:58:28.154077038,129,33,42,277.42,Sur,Tienda,140.15
1348,2026-01-30 23:08:51.265632816,89,11,10,186.12,Oriente,Distribuidor,116.05
1349,31/01/2026,213,16,30,49.92,Oriente,Tienda,27.46
1350,2026-01-31 03:29:37.488744372,143,18,18,104.74,Sur,Tienda,86.27
1351,31/01/2026,65,30,24,475.86,Norte,Tienda,255.25
1352,31/01/2026,76,10,9,210.26,Centro,Online,133.66
1353,2026-01-31 10:00:46.823411706,199,18,31,238.67,Sur,Distribuidor,138.22
1354,2026-01-31 12:11:09.934967484,143,38,15,35.83,Centro,Tienda,28.53
1355,31/01/2026,93,19,4,28.41,Norte,Tienda,17.27
1356,2026-01-31 16:31:56.158079040,224,36,40,361.42,Oriente,Distribuidor,306.18
1357,2026-01-31 18:42:19.269634818,291,13,9,273.67,Centro,Distribuidor,140.53
1358,31/01/2026,102,3,45,259.27,Norte,Distribuidor,141.28
1359,2026-01-31 23:03:05.492746372,267,10,9,129.13,Norte,Online,74.72
1360,2026-02-01 01:13:28.604302150,110,38,26,374.93,Oriente,Distribuidor,293.9
1361,01/02/2026,265,1,4,92.44,Oriente,Online,74.64
1362,01/02/2026,3,27,17,103.07,Norte,Tienda,54.11
1363,2026-02-01 07:44:37.938969484,85,8,16,235.75,Norte,Online,120.55
1364,01/02/2026,282,17,15,150.28,Centro,Distribuidor,114.3
1365,2026-02-01 12:05:24.162081040,117,9,35,131.26,Norte,Online,71.76
1366,2026-02-01 14:15:47.273636818,221,6,5,326.17,Norte,Distribuidor,178.27
1367,01/02/2026,154,25,5,328.98,NA,Online,167.07
1368,2026-02-01 18:36:33.496748374,153,39,20,414.01,Sur,Tienda,214.22
1369,2026-02-01 20:46:56.608304152,12,28,15,214.68,Centro,Online,127.15
1370,01/02/2026,133,33,18,45.81,Centro,Tienda,NA
1371,02/02/2026,293,37,47,144.1,Oriente,Distribuidor,90.65
1372,2026-02-02 03:18:05.942971486,300,9,2,490.2,Centro,Tienda,387.98
1373,2026-02-02 05:28:29.054527264,228,18,29,302.17,Norte,Distribuidor,185.6
1374,2026-02-02 07:38:52.166083042,271,21,13,357.77,Norte,Distribuidor,270.02
1375,02/02/2026,43,2,4,13.61,Norte,Tienda,7.25
1376,2026-02-02 11:59:38.389194596,21,38,42,263.92,Sur,Tienda,192.87
1377,2026-02-02 14:10:01.500750374,107,40,45,28.39,Norte,Online,17.34
1378,02/02/2026,117,36,10,288.92,Sur,Online,220.28
1379,02/02/2026,124,37,31,461.18,Norte,Tienda,252.58
1380,02/02/2026,281,15,41,484.53,Centro,Tienda,394.53
1381,2026-02-02 22:51:33.946973486,292,28,8,274.87,Oriente,Tienda,160.77
1382,2026-02-03 01:01:57.058529264,203,18,3,234.52,Norte,Tienda,146.25
1383,03/02/2026,51,34,48,473.06,Sur,Distribuidor,393.85
1384,03/02/2026,271,22,46,340.07,Sur,Tienda,238.89
1385,03/02/2026,277,11,9,41.8,Oriente,Tienda,26.25
1386,2026-02-03 09:43:29.504752376,141,13,30,238.21,Norte,Tienda,198.28
1387,03/02/2026,275,4,11,127.72,Centro,Tienda,78.57
1388,03/02/2026,290,22,35,240.2,Norte,Distribuidor,128.08
1389,2026-02-03 16:14:38.839419710,52,7,37,233.18,Norte,Online,197.95
1390,03/02/2026,27,24,42,295.25,Oriente,Online,175.3
1391,2026-02-03 20:35:25.062531266,157,4,13,184.82,Norte,Online,147.48
1392,2026-02-03 22:45:48.174087044,239,28,36,90.49,Centro,Online,50.49
1393,2026-02-04 00:56:11.285642822,156,15,13,256.82,Sur,Online,194.15
1394,2026-02-04 03:06:34.397198598,291,1,12,416.8,Oriente,Distribuidor,284.91
1395,2026-02-04 05:16:57.508754376,136,3,37,335.37,Centro,Online,282.82
1396,2026-02-04 07:27:20.620310154,144,14,10,175.8,Sur,Distribuidor,121.92
1397,04/02/2026,106,38,9,468.41,Oriente,Distribuidor,238.31
1398,2026-02-04 11:48:06.843421710,158,1,7,456.98,Oriente,Online,325.08
1399,2026-02-04 13:58:29.954977488,146,38,2,112.58,Sur,Online,62.02
1400,2026-02-04 16:08:53.066533266,2,38,23,29.31,Sur,Online,22.85
1401,04/02/2026,77,21,39,373.24,Centro,Tienda,298.52
1402,2026-02-04 20:29:39.289644822,132,29,40,415.53,Norte,Distribuidor,277.88
1403,04/02/2026,90,5,39,484.25,Norte,Online,NA
1404,05/02/2026,263,10,21,446.02,Norte,Tienda,245.66
1405,2026-02-05 03:00:48.624312156,108,28,23,304.26,Norte,Distribuidor,204.53
1406,2026-02-05 05:11:11.735867934,74,21,29,269.73,Norte,Tienda,172.06
1407,2026-02-05 07:21:34.847423712,39,7,14,23.64,Centro,Tienda,16.88
1408,05/02/2026,159,3,26,130.86,Oriente,Online,67.47
1409,05/02/2026,71,20,5,235.21,Centro,Distribuidor,179.52
1410,05/02/2026,241,19,31,317.97,Centro,Tienda,167.79
1411,05/02/2026,298,35,25,283.05,Centro,Distribuidor,206.56
1412,2026-02-05 18:13:30.405202600,36,4,31,373.89,Oriente,Online,189.36
1413,2026-02-05 20:23:53.516758378,84,5,20,147.09,Centro,Distribuidor,116.37
1414,05/02/2026,263,1,44,286.83,Centro,Tienda,160.95
1415,06/02/2026,172,4,17,53.19,Oriente,Tienda,36.19
1416,2026-02-06 02:55:02.851425712,173,12,45,212.7,Centro,Distribuidor,NA
1417,2026-02-06 05:05:25.962981490,47,27,2,377.58,Norte,Tienda,284.29
1418,06/02/2026,141,23,25,349.77,Sur,Tienda,214.22
1419,2026-02-06 09:26:12.186093046,118,25,13,495.41,Centro,Tienda,NA
1420,06/02/2026,277,21,39,146.17,Sur,Online,87.66
1421,06/02/2026,214,24,28,254.11,Centro,Online,193.98
1422,06/02/2026,220,25,42,171.47,Centro,Tienda,87.57
1423,2026-02-06 18:07:44.632316158,26,32,6,225.9,Norte,Distribuidor,135.35
1424,06/02/2026,9,32,3,429.91,Oriente,Online,289.98
1425,06/02/2026,271,5,35,345.26,Sur,Distribuidor,178.08
1426,07/02/2026,10,36,18,442.4,Oriente,Tienda,250.01
1427,07/02/2026,121,39,11,109.72,Norte,Tienda,90.75
1428,2026-02-07 04:59:40.190095048,125,16,20,437.95,Norte,Distribuidor,368.71
1429,2026-02-07 07:10:03.301650826,170,33,5,39.28,Sur,Online,29.81
1430,07/02/2026,72,21,19,445.41,Oriente,Distribuidor,262.02
1431,07/02/2026,152,9,22,171.25,Norte,Distribuidor,101.24
1432,2026-02-07 13:41:12.636318158,208,6,19,164.15,Centro,Tienda,119.18
1433,07/02/2026,49,35,47,260.92,Centro,Online,141.2
1434,2026-02-07 18:01:58.859429714,154,39,16,470.94,Centro,Distribuidor,391.78
1435,07/02/2026,293,22,24,33.41,Oriente,Online,19.33
1436,07/02/2026,68,5,41,182.59,Centro,Tienda,155.18
1437,08/02/2026,50,23,4,429.72,Centro,Online,289.42
1438,08/02/2026,152,17,15,204.07,NA,Tienda,NA
1439,2026-02-08 04:53:54.417208604,19,12,25,107.59,Norte,Online,53.88
1440,2026-02-08 07:04:17.528764382,100,23,44,218.15,Centro,Distribuidor,176.93
1441,2026-02-08 09:14:40.640320160,60,16,35,198.92,Centro,Tienda,NA
1442,2026-02-08 11:25:03.751875938,167,3,14,458.55,Norte,Distribuidor,336.47
1443,2026-02-08 13:35:26.863431716,202,30,49,383.35,Sur,Tienda,299.87
1444,08/02/2026,146,22,19,257.51,Oriente,Online,143.55
1445,2026-02-08 17:56:13.086543272,164,9,38,494.3,Oriente,Online,323.71
1446,2026-02-08 20:06:36.198099050,242,29,36,237.99,Norte,Tienda,160.13
1447,2026-02-08 22:16:59.309654828,69,37,7,38.54,Oriente,Tienda,23.48
1448,2026-02-09 00:27:22.421210604,175,23,30,138.51,Norte,Tienda,92.61
1449,09/02/2026,49,13,19,223.67,Norte,Online,136.69
1450,2026-02-09 04:48:08.644322160,108,32,49,86.88,Norte,Tienda,54.41
1451,2026-02-09 06:58:31.755877938,226,23,25,474.31,Norte,Tienda,348.27
1452,09/02/2026,161,17,16,385.76,Sur,Distribuidor,278.29
1453,09/02/2026,119,40,47,141.46,Centro,Tienda,82.23
1454,09/02/2026,149,21,40,299.49,Centro,Distribuidor,243.82
1455,09/02/2026,150,2,8,363.51,Sur,Distribuidor,291.53
1456,09/02/2026,293,37,18,471.23,Oriente,Distribuidor,319.58
1457,09/02/2026,143,6,28,442.0,Oriente,Online,288.02
1458,09/02/2026,160,18,16,262.44,Centro,Distribuidor,165.84
1459,10/02/2026,11,30,19,389.58,Oriente,Tienda,291.23
1460,2026-02-10 02:31:59.759879940,138,22,42,285.45,Centro,Online,209.83
1461,10/02/2026,78,33,17,280.82,Centro,Online,159.69
1462,2026-02-10 06:52:45.982991496,77,30,45,66.22,Sur,Online,48.67
1463,2026-02-10 09:03:09.094547274,254,17,13,71.81,Oriente,Online,42.25
1464,10/02/2026,258,32,7,269.47,Sur,Online,136.49
1465,2026-02-10 13:23:55.317658830,291,14,27,141.74,Centro,Online,105.56
1466,10/02/2026,263,10,10,20.31,Centro,Online,14.74
1467,2026-02-10 17:44:41.540770384,85,36,34,364.19,Centro,Distribuidor,234.46
1468,10/02/2026,146,34,36,25.92,Norte,Tienda,17.73
1469,10/02/2026,42,9,25,301.69,Norte,Tienda,NA
1470,2026-02-11 00:15:50.875437718,125,28,6,274.2,Norte,Distribuidor,194.22
1471,11/02/2026,167,11,24,484.72,Sur,Distribuidor,353.97
1472,2026-02-11 04:36:37.098549274,241,14,18,247.26,Centro,Online,129.16
1473,2026-02-11 06:47:00.210105052,280,39,23,41.16,Oriente,Online,22.97
1474,2026-02-11 08:57:23.321660830,188,19,6,280.33,Sur,Distribuidor,169.69
1475,2026-02-11 11:07:46.433216608,19,15,29,422.14,Sur,Online,290.76
1476,2026-02-11 13:18:09.544772386,68,28,25,498.46,Sur,Tienda,384.71
1477,2026-02-11 15:28:32.656328164,218,24,17,220.87,Oriente,Tienda,135.27
1478,11/02/2026,102,8,46,166.95,Centro,Online,104.3
1479,11/02/2026,42,9,24,454.26,Norte,Online,267.86
1480,11/02/2026,288,33,11,103.71,Centro,Online,61.1
1481,12/02/2026,167,33,26,311.56,Centro,Tienda,259.25
1482,2026-02-12 02:20:28.214107054,109,19,34,208.8,Sur,Online,150.84
1483,12/02/2026,36,3,28,30.13,Sur,Distribuidor,NA
1484,12/02/2026,232,10,3,180.17,Sur,Online,135.63
1485,2026-02-12 08:51:37.548774386,229,40,11,139.96,Norte,Distribuidor,105.35
1486,12/02/2026,164,1,38,346.18,Norte,Online,253.84
1487,12/02/2026,73,29,14,474.91,Norte,Online,259.85
1488,12/02/2026,136,34,26,141.34,Centro,Tienda,90.85
